PER|-31.95,115.86,20|2015-12-23T08:42:12Z|11.7190576343|1022.58029041|19.3401401669|Sunny
DRW|-12.46,130.84,31|2015-12-23T08:52:12Z|23.844908352|1027.91749109|52.6567130245|Cloudy
JFK|40.71,-74.01,4|2015-12-23T09:02:12Z|15.8111449008|973.459841143|69.5641406408|Cloudy
SYD|-33.86,151.21,39|2015-12-23T09:12:12Z|17.8561248656|1038.05081601|34.1005497018|Sunny
ADL|-34.92,138.62,48|2015-12-23T09:22:12Z|26.5917707376|1067.21886094|38.6374638981|Sunny
JFK|40.71,-74.01,4|2015-12-23T09:32:12Z|35.7100402468|1064.6259443|64.2558946296|Cloudy
MEL|-37.83,144.98,7|2015-12-23T09:42:12Z|28.4255452089|1147.32022211|59.2596892519|Cloudy
SYD|-33.86,151.21,39|2015-12-23T09:52:12Z|-7.65402237632|985.674626149|57.2308443339|Cloudy
JFK|40.71,-74.01,4|2015-12-23T10:02:12Z|9.20193834873|1086.85807096|49.1076736195|Cloudy
SFO|37.77,-122.41,4|2015-12-23T10:12:12Z|0.391056600252|1043.48382213|40.7623012314|Sunny
MEL|-37.83,144.98,7|2015-12-23T10:22:12Z|-6.11250301399|1061.64251006|77.5320731985|Snow
MEL|-37.83,144.98,7|2015-12-23T10:32:12Z|15.4572305146|1049.18669601|33.8988201766|Sunny
MEL|-37.83,144.98,7|2015-12-23T10:42:12Z|-2.81199608993|1027.84243994|70.9337018603|Cloudy
ADL|-34.92,138.62,48|2015-12-23T10:52:12Z|15.562897481|978.117585274|71.0659806541|Cloudy
DRW|-12.46,130.84,31|2015-12-23T11:02:12Z|-7.39197383968|1004.54405614|61.8567450902|Cloudy
MEL|-37.83,144.98,7|2015-12-23T11:12:12Z|-4.63664631874|1147.48548944|46.9419979384|Cloudy
PER|-31.95,115.86,20|2015-12-23T11:22:12Z|23.2135242305|1097.02904913|33.5458880993|Sunny
PEK|39.90,116.40,35|2015-12-23T11:32:12Z|14.5892554356|1018.330955|60.0680258938|Cloudy
SYD|-33.86,151.21,39|2015-12-23T11:42:12Z|6.84641192498|1089.00591373|61.981288024|Sunny
JFK|40.71,-74.01,4|2015-12-23T11:52:12Z|0.12061021534|982.388655916|45.2966537066|Sunny
SYD|-33.86,151.21,39|2015-12-23T12:02:12Z|16.1257054868|996.588319101|25.8312383695|Sunny
PER|-31.95,115.86,20|2015-12-23T12:12:12Z|28.4719877141|1031.54487842|48.7908871571|Cloudy
LHR|51.50,-0.12,25|2015-12-23T12:22:12Z|17.3928848987|1033.22265455|72.6165303487|Cloudy
ADL|-34.92,138.62,48|2015-12-23T12:32:12Z|10.0847781108|1029.03660399|52.244847632|Cloudy
LHR|51.50,-0.12,25|2015-12-23T12:42:12Z|26.0193533108|1024.08174217|54.349407175|Cloudy
LHR|51.50,-0.12,25|2015-12-23T12:52:12Z|25.9554348636|983.346691242|40.0770319626|Sunny
PEK|39.90,116.40,35|2015-12-23T13:02:12Z|13.4986570136|1076.49159284|36.4925355801|Sunny
SFO|37.77,-122.41,4|2015-12-23T13:12:12Z|19.6463724845|1112.70204138|81.6515725816|Rain
SFO|37.77,-122.41,4|2015-12-23T13:22:12Z|15.0821336473|1049.85678396|50.5508611939|Cloudy
MEL|-37.83,144.98,7|2015-12-23T13:32:12Z|-2.54538994726|1044.39269125|71.3580942899|Cloudy
PER|-31.95,115.86,20|2015-12-23T13:42:12Z|19.3395874842|1102.10503217|67.3488707241|Cloudy
DRW|-12.46,130.84,31|2015-12-23T13:52:12Z|8.15659598385|1035.58218867|31.773885634|Sunny
PER|-31.95,115.86,20|2015-12-23T14:02:12Z|20.0249420504|1088.96425789|60.2470349462|Rain
HBA|-42.88,147.32,4|2015-12-23T14:12:12Z|2.99831223083|1062.52989635|31.3973601524|Sunny
PER|-31.95,115.86,20|2015-12-23T14:22:12Z|14.1351141995|974.689155179|30.0267428592|Sunny
ADL|-34.92,138.62,48|2015-12-23T14:32:12Z|25.1753898606|1094.66990284|43.7386567895|Cloudy
HBA|-42.88,147.32,4|2015-12-23T14:42:12Z|10.5834889975|1003.47832704|73.2654768748|Cloudy
SYD|-33.86,151.21,39|2015-12-23T14:52:12Z|6.01627922462|1039.11363728|66.7343245308|Cloudy
PER|-31.95,115.86,20|2015-12-23T15:02:12Z|2.00014288992|1034.6795602|66.6313833074|Cloudy
SYD|-33.86,151.21,39|2015-12-23T15:12:12Z|-4.8967307545|1097.78806526|71.5661755448|Snow
JFK|40.71,-74.01,4|2015-12-23T15:22:12Z|13.2451668183|999.300204353|60.0314831499|Cloudy
DRW|-12.46,130.84,31|2015-12-23T15:32:12Z|0.0741836981018|1027.40580857|22.4520515089|Sunny
LHR|51.50,-0.12,25|2015-12-23T15:42:12Z|20.3429701694|1036.23458958|46.6959551246|Cloudy
PEK|39.90,116.40,35|2015-12-23T15:52:12Z|31.5511968552|1020.49609861|41.6546880009|Sunny
SFO|37.77,-122.41,4|2015-12-23T16:02:12Z|28.8470521923|1007.81373641|44.1427226408|Sunny
TYO|35.68,139.69,11|2015-12-23T16:12:12Z|23.6992187997|1048.3136322|22.8397703837|Sunny
DRW|-12.46,130.84,31|2015-12-23T16:22:12Z|25.8933368381|1042.80364402|36.7526382971|Sunny
SFO|37.77,-122.41,4|2015-12-23T16:32:12Z|11.4149495047|1065.96051012|62.7874623876|Cloudy
PER|-31.95,115.86,20|2015-12-23T16:42:12Z|9.86171200369|1019.59219645|59.4061829438|Cloudy
SYD|-33.86,151.21,39|2015-12-23T16:52:12Z|31.1448266225|968.474475875|65.2700704627|Cloudy
TYO|35.68,139.69,11|2015-12-23T17:02:12Z|-3.38987827007|1045.21208107|57.7998405321|Cloudy
HBA|-42.88,147.32,4|2015-12-23T17:12:12Z|18.6100542257|1063.42377097|56.6182194084|Cloudy
HBA|-42.88,147.32,4|2015-12-23T17:22:12Z|24.4742824942|1045.41380253|50.1961898356|Cloudy
HBA|-42.88,147.32,4|2015-12-23T17:32:12Z|13.8951520043|1050.24434655|45.1142348077|Cloudy
SYD|-33.86,151.21,39|2015-12-23T17:42:12Z|17.7720509855|1080.43773|43.9280028544|Cloudy
TYO|35.68,139.69,11|2015-12-23T17:52:12Z|12.280184827|1009.47626853|48.2441650287|Sunny
SYD|-33.86,151.21,39|2015-12-23T18:02:12Z|7.7985430368|1081.47539408|75.6273102791|Rain
DRW|-12.46,130.84,31|2015-12-23T18:12:12Z|-3.04707538431|1063.09908848|61.4791375124|Cloudy
LHR|51.50,-0.12,25|2015-12-23T18:22:12Z|16.4615239908|1124.46640261|16.0578154109|Sunny
SYD|-33.86,151.21,39|2015-12-23T18:32:12Z|-4.12139970268|1011.64145329|52.82303745|Cloudy
HBA|-42.88,147.32,4|2015-12-23T18:42:12Z|1.28834907191|1058.06775403|59.702430806|Cloudy
HBA|-42.88,147.32,4|2015-12-23T18:52:12Z|12.3680652017|1035.18164947|40.5035929863|Sunny
PEK|39.90,116.40,35|2015-12-23T19:02:12Z|11.2220113297|967.137897999|47.2625703488|Sunny
PER|-31.95,115.86,20|2015-12-23T19:12:12Z|16.0967555124|974.652262771|44.8137911063|Sunny
PEK|39.90,116.40,35|2015-12-23T19:22:12Z|-11.8823859536|997.353293095|61.0684145378|Cloudy
SFO|37.77,-122.41,4|2015-12-23T19:32:12Z|13.2947399209|980.497652896|77.5054146872|Cloudy
ADL|-34.92,138.62,48|2015-12-23T19:42:12Z|15.172034496|1097.97925481|23.5804087443|Sunny
SFO|37.77,-122.41,4|2015-12-23T19:52:12Z|10.511452338|1082.68840089|72.2675412804|Rain
JFK|40.71,-74.01,4|2015-12-23T20:02:12Z|22.9047167287|1056.42712193|35.4681509934|Sunny
SFO|37.77,-122.41,4|2015-12-23T20:12:12Z|18.2714752731|1033.81081222|47.839075372|Cloudy
MEL|-37.83,144.98,7|2015-12-23T20:22:12Z|-19.6745448805|1146.38694183|56.7812163514|Cloudy
PEK|39.90,116.40,35|2015-12-23T20:32:12Z|-3.87593010797|1073.24294725|73.036859293|Snow
TYO|35.68,139.69,11|2015-12-23T20:42:12Z|19.1302620436|1073.75587565|58.5315856183|Cloudy
TYO|35.68,139.69,11|2015-12-23T20:52:12Z|4.88832860994|1015.06801007|73.1903865653|Snow
PEK|39.90,116.40,35|2015-12-23T21:02:12Z|12.936697631|1005.87279399|33.3125296488|Sunny
PER|-31.95,115.86,20|2015-12-23T21:12:12Z|5.76522312557|1036.08959202|51.4477035002|Cloudy
ADL|-34.92,138.62,48|2015-12-23T21:22:12Z|12.1537334561|1126.00648474|36.9421871732|Sunny
LHR|51.50,-0.12,25|2015-12-23T21:32:12Z|9.91569854283|1052.7407453|53.1499072179|Cloudy
PER|-31.95,115.86,20|2015-12-23T21:42:12Z|22.5481755136|1033.88058608|58.6762201309|Cloudy
JFK|40.71,-74.01,4|2015-12-23T21:52:12Z|26.6822382208|1034.70145588|56.4621119953|Cloudy
LHR|51.50,-0.12,25|2015-12-23T22:02:12Z|10.3549165624|1008.45380798|54.5763254546|Cloudy
ADL|-34.92,138.62,48|2015-12-23T22:12:12Z|3.02978146432|999.624208368|58.9181911211|Cloudy
JFK|40.71,-74.01,4|2015-12-23T22:22:12Z|9.20465642091|1046.21973548|43.4010061114|Sunny
HBA|-42.88,147.32,4|2015-12-23T22:32:12Z|37.1219078994|1057.96800212|25.9241210835|Sunny
SYD|-33.86,151.21,39|2015-12-23T22:42:12Z|10.9135475034|1014.58323918|34.288496|Sunny
JFK|40.71,-74.01,4|2015-12-23T22:52:12Z|5.22511564013|1041.35289652|82.2027669764|Rain
SYD|-33.86,151.21,39|2015-12-23T23:02:12Z|6.49930804438|986.769347001|26.4397910225|Sunny
MEL|-37.83,144.98,7|2015-12-23T23:12:12Z|12.8842631866|1043.81306718|69.0710118051|Cloudy
MEL|-37.83,144.98,7|2015-12-23T23:22:12Z|30.4105268358|991.451613916|49.1941299784|Sunny
PEK|39.90,116.40,35|2015-12-23T23:32:12Z|27.6345170123|999.201730022|76.6027060508|Cloudy
TYO|35.68,139.69,11|2015-12-23T23:42:12Z|-4.06657053219|1022.28494213|46.8849236272|Sunny
MEL|-37.83,144.98,7|2015-12-23T23:52:12Z|29.650662293|1041.86291561|58.173766168|Cloudy
PER|-31.95,115.86,20|2015-12-24T00:02:12Z|35.826648036|1035.22115757|52.3288513468|Cloudy
JFK|40.71,-74.01,4|2015-12-24T00:12:12Z|5.35488478617|946.409785374|46.0762568933|Sunny
ADL|-34.92,138.62,48|2015-12-24T00:22:12Z|-0.103999487077|1064.44372865|65.4145274209|Cloudy
HBA|-42.88,147.32,4|2015-12-24T00:32:12Z|3.72406189101|1009.72821581|52.4296997909|Cloudy
DRW|-12.46,130.84,31|2015-12-24T00:42:12Z|14.637131318|1117.44278962|30.0068858518|Sunny
ADL|-34.92,138.62,48|2015-12-24T00:52:12Z|12.6916364381|965.476456445|85.157460448|Rain
SFO|37.77,-122.41,4|2015-12-24T01:02:12Z|19.0885605685|1052.64464605|38.6664995288|Sunny
SFO|37.77,-122.41,4|2015-12-24T01:12:12Z|17.300251876|1044.77427133|44.2258568188|Sunny
PER|-31.95,115.86,20|2015-12-24T01:22:12Z|7.13174149882|1077.03729629|51.6057790304|Cloudy
PEK|39.90,116.40,35|2015-12-24T01:32:12Z|-6.09129595895|1032.27698818|59.2131924414|Cloudy
HBA|-42.88,147.32,4|2015-12-24T01:42:12Z|20.9311561364|1052.21463383|54.8523186612|Cloudy
DRW|-12.46,130.84,31|2015-12-24T01:52:12Z|1.78811624506|1001.46266901|76.5516741736|Cloudy
PER|-31.95,115.86,20|2015-12-24T02:02:12Z|18.683626235|1045.8613325|63.4255292619|Cloudy
DRW|-12.46,130.84,31|2015-12-24T02:12:12Z|12.4103603522|1077.30445386|45.9836247969|Cloudy
DRW|-12.46,130.84,31|2015-12-24T02:22:12Z|30.9189848419|1048.11324331|13.0583692348|Sunny
SFO|37.77,-122.41,4|2015-12-24T02:32:12Z|5.53393019662|1148.78286281|82.6696843752|Rain
PEK|39.90,116.40,35|2015-12-24T02:42:12Z|7.52391406375|1104.3440405|49.8110317646|Cloudy
TYO|35.68,139.69,11|2015-12-24T02:52:12Z|10.9807913033|994.975787234|26.8686676359|Sunny
ADL|-34.92,138.62,48|2015-12-24T03:02:12Z|-1.98398810295|1091.84132189|35.1349642934|Sunny
SYD|-33.86,151.21,39|2015-12-24T03:12:12Z|18.7530226703|1061.64272503|35.8337435784|Sunny
SYD|-33.86,151.21,39|2015-12-24T03:22:12Z|16.6318579628|1018.76287852|67.8962572088|Cloudy
LHR|51.50,-0.12,25|2015-12-24T03:32:12Z|12.4284792662|1036.62861739|50.5946317625|Cloudy
TYO|35.68,139.69,11|2015-12-24T03:42:12Z|32.3083533837|1060.12702505|60.0178590427|Cloudy
JFK|40.71,-74.01,4|2015-12-24T03:52:12Z|25.8165297237|1066.16419099|53.6602134122|Cloudy
SFO|37.77,-122.41,4|2015-12-24T04:02:12Z|-1.16361052916|1053.61731383|59.6085431711|Cloudy
JFK|40.71,-74.01,4|2015-12-24T04:12:12Z|15.1041542074|988.661410087|49.143656147|Sunny
LHR|51.50,-0.12,25|2015-12-24T04:22:12Z|18.7653130892|1081.20028114|85.9990214958|Rain
HBA|-42.88,147.32,4|2015-12-24T04:32:12Z|7.40968345192|1093.69707402|49.0631928993|Cloudy
HBA|-42.88,147.32,4|2015-12-24T04:42:12Z|2.6481713892|1072.71684515|56.5374750964|Cloudy
DRW|-12.46,130.84,31|2015-12-24T04:52:12Z|6.31080570766|1056.1172025|78.5160680932|Rain
LHR|51.50,-0.12,25|2015-12-24T05:02:12Z|18.387798884|1067.87904281|45.9545230608|Cloudy
HBA|-42.88,147.32,4|2015-12-24T05:12:12Z|12.7042590855|1013.50486831|23.4659956195|Sunny
TYO|35.68,139.69,11|2015-12-24T05:22:12Z|12.5402811632|1113.78321079|54.068186437|Cloudy
LHR|51.50,-0.12,25|2015-12-24T05:32:12Z|12.4751242402|1058.8901075|70.6859436386|Cloudy
ADL|-34.92,138.62,48|2015-12-24T05:42:12Z|6.76739001371|1131.67133781|46.6874881165|Snow
MEL|-37.83,144.98,7|2015-12-24T05:52:12Z|39.1867711086|1061.20795986|50.7491557309|Cloudy
MEL|-37.83,144.98,7|2015-12-24T06:02:12Z|22.995621759|1063.89812262|50.670934826|Cloudy
PEK|39.90,116.40,35|2015-12-24T06:12:12Z|20.3158595545|1060.07656542|48.6458803973|Cloudy
SFO|37.77,-122.41,4|2015-12-24T06:22:12Z|3.47747445081|1058.91213319|34.3104512565|Sunny
MEL|-37.83,144.98,7|2015-12-24T06:32:12Z|11.6745889764|1077.52448602|89.0233394937|Rain
MEL|-37.83,144.98,7|2015-12-24T06:42:12Z|2.12452823871|1053.42583819|49.1053910375|Cloudy
ADL|-34.92,138.62,48|2015-12-24T06:52:12Z|18.6586670756|1060.12852684|53.9742363611|Cloudy
MEL|-37.83,144.98,7|2015-12-24T07:02:12Z|25.656916533|1097.41431741|56.849162882|Cloudy
MEL|-37.83,144.98,7|2015-12-24T07:12:12Z|19.571041164|1037.83038667|73.7883655056|Cloudy
LHR|51.50,-0.12,25|2015-12-24T07:22:12Z|16.8610774373|1045.80682458|32.5537948396|Sunny
SFO|37.77,-122.41,4|2015-12-24T07:32:12Z|20.5805685319|1101.87155664|22.4825440092|Sunny
JFK|40.71,-74.01,4|2015-12-24T07:42:12Z|17.5087791003|1006.89424121|53.7468090029|Cloudy
JFK|40.71,-74.01,4|2015-12-24T07:52:12Z|27.377766791|1060.50929179|48.4072993349|Cloudy
SFO|37.77,-122.41,4|2015-12-24T08:02:12Z|47.744427756|1030.03487458|77.4188777559|Rain
ADL|-34.92,138.62,48|2015-12-24T08:12:12Z|29.5170710254|996.760504699|47.0921267613|Sunny
LHR|51.50,-0.12,25|2015-12-24T08:22:12Z|12.6124674394|1052.01093331|66.2543130882|Cloudy
ADL|-34.92,138.62,48|2015-12-24T08:32:12Z|28.213548979|1107.02091907|43.3748427241|Rain
PER|-31.95,115.86,20|2015-12-24T08:42:12Z|31.1626643972|1048.25583056|45.4071596334|Cloudy
DRW|-12.46,130.84,31|2015-12-24T08:52:12Z|34.3694211205|1091.7051676|33.2963128065|Sunny
PER|-31.95,115.86,20|2015-12-24T09:02:12Z|38.6344142818|1044.03751658|64.041294288|Cloudy
LHR|51.50,-0.12,25|2015-12-24T09:12:12Z|18.4876006942|1060.68583748|61.2345566386|Cloudy
PER|-31.95,115.86,20|2015-12-24T09:22:12Z|26.6981126135|1036.16557779|60.9783268767|Cloudy
LHR|51.50,-0.12,25|2015-12-24T09:32:12Z|6.49706244388|1019.00509422|39.7677330185|Sunny
HBA|-42.88,147.32,4|2015-12-24T09:42:12Z|13.7539405433|1115.20128091|63.2532301127|Cloudy
SYD|-33.86,151.21,39|2015-12-24T09:52:12Z|15.2969337633|1094.49705709|88.9665308258|Rain
MEL|-37.83,144.98,7|2015-12-24T10:02:12Z|36.2185233322|1076.49690366|45.6026409546|Cloudy
HBA|-42.88,147.32,4|2015-12-24T10:12:12Z|8.64194357179|1047.60229911|55.3625973182|Cloudy
PER|-31.95,115.86,20|2015-12-24T10:22:12Z|39.4349857455|949.605758983|41.3448916007|Sunny
SYD|-33.86,151.21,39|2015-12-24T10:32:12Z|22.8827724033|1040.96720317|31.6295862531|Sunny
ADL|-34.92,138.62,48|2015-12-24T10:42:12Z|11.4871641979|1017.10463167|57.4616710676|Cloudy
HBA|-42.88,147.32,4|2015-12-24T10:52:12Z|26.8958515829|1100.95421597|22.7034747351|Sunny
TYO|35.68,139.69,11|2015-12-24T11:02:12Z|17.4314195255|1035.87080955|23.8139278795|Sunny
TYO|35.68,139.69,11|2015-12-24T11:12:12Z|4.59901500607|1021.16541334|49.6448579342|Cloudy
JFK|40.71,-74.01,4|2015-12-24T11:22:12Z|24.3896371895|1063.84088747|46.818730566|Cloudy
PER|-31.95,115.86,20|2015-12-24T11:32:12Z|9.32903421856|1110.10484904|32.5662889942|Sunny
LHR|51.50,-0.12,25|2015-12-24T11:42:12Z|8.62313819653|1062.72961465|64.4289342282|Cloudy
SYD|-33.86,151.21,39|2015-12-24T11:52:12Z|16.1433201238|1057.84931422|44.5907213692|Cloudy
MEL|-37.83,144.98,7|2015-12-24T12:02:12Z|5.16567532552|1003.95068022|84.7907360059|Rain
PER|-31.95,115.86,20|2015-12-24T12:12:12Z|9.93518989933|1079.70929673|57.2138055969|Cloudy
DRW|-12.46,130.84,31|2015-12-24T12:22:12Z|29.9031879442|1065.14570439|45.7452037062|Cloudy
JFK|40.71,-74.01,4|2015-12-24T12:32:12Z|21.7781885955|1036.91720689|52.9425839226|Cloudy
SFO|37.77,-122.41,4|2015-12-24T12:42:12Z|21.1265327817|1032.0652062|30.8020220342|Sunny
PEK|39.90,116.40,35|2015-12-24T12:52:12Z|18.0482683316|1020.59687062|41.4996292779|Sunny
HBA|-42.88,147.32,4|2015-12-24T13:02:12Z|6.82156356579|1146.86068288|50.1300626498|Cloudy
HBA|-42.88,147.32,4|2015-12-24T13:12:12Z|7.40889128537|990.686175578|59.0347726735|Cloudy
LHR|51.50,-0.12,25|2015-12-24T13:22:12Z|13.7539497848|1118.654151|63.0089650477|Cloudy
ADL|-34.92,138.62,48|2015-12-24T13:32:12Z|38.4914856647|1030.86802684|61.4407472353|Cloudy
PEK|39.90,116.40,35|2015-12-24T13:42:12Z|9.55258121879|1048.36674258|51.2044604284|Cloudy
SYD|-33.86,151.21,39|2015-12-24T13:52:12Z|5.74095140526|1041.29079007|39.4055476188|Sunny
ADL|-34.92,138.62,48|2015-12-24T14:02:12Z|14.1582374269|1066.88220783|56.7382346997|Cloudy
LHR|51.50,-0.12,25|2015-12-24T14:12:12Z|14.178787494|1017.01323725|50.5862026563|Cloudy
ADL|-34.92,138.62,48|2015-12-24T14:22:12Z|12.9649955443|1068.62760411|43.133467548|Sunny
PEK|39.90,116.40,35|2015-12-24T14:32:12Z|47.4268516764|1034.17795062|50.9714619819|Cloudy
MEL|-37.83,144.98,7|2015-12-24T14:42:12Z|6.92553636609|1037.6214612|61.6312354338|Cloudy
ADL|-34.92,138.62,48|2015-12-24T14:52:12Z|19.0622430781|1045.71064651|54.5890605023|Cloudy
PEK|39.90,116.40,35|2015-12-24T15:02:12Z|6.70818870569|1078.362299|28.4357334506|Sunny
HBA|-42.88,147.32,4|2015-12-24T15:12:12Z|8.11539779022|1065.28378584|41.6335510669|Sunny
JFK|40.71,-74.01,4|2015-12-24T15:22:12Z|27.2894941591|1002.38684059|72.9757680269|Cloudy
SFO|37.77,-122.41,4|2015-12-24T15:32:12Z|37.3751186184|1009.58975075|56.3068778586|Cloudy
SYD|-33.86,151.21,39|2015-12-24T15:42:12Z|6.36571170636|1030.54739185|53.9719496111|Cloudy
PEK|39.90,116.40,35|2015-12-24T15:52:12Z|17.1065012056|1046.34950826|107.048141597|Rain
LHR|51.50,-0.12,25|2015-12-24T16:02:12Z|25.8588788599|996.009181734|49.8239682636|Sunny
PER|-31.95,115.86,20|2015-12-24T16:12:12Z|8.51089539476|1034.85610195|43.4469773938|Sunny
LHR|51.50,-0.12,25|2015-12-24T16:22:12Z|5.94691573765|1048.2057435|19.929987827|Sunny
HBA|-42.88,147.32,4|2015-12-24T16:32:12Z|18.1556602391|974.980295628|52.1693155671|Sunny
SYD|-33.86,151.21,39|2015-12-24T16:42:12Z|8.65518685572|1062.03663465|23.4837441064|Sunny
JFK|40.71,-74.01,4|2015-12-24T16:52:12Z|22.7356691047|1072.24848654|41.8055340558|Sunny
MEL|-37.83,144.98,7|2015-12-24T17:02:12Z|7.29835108857|1045.18676883|30.1341091892|Sunny
PEK|39.90,116.40,35|2015-12-24T17:12:12Z|-6.17640236441|1034.8917917|45.260892726|Sunny
ADL|-34.92,138.62,48|2015-12-24T17:22:12Z|22.1635727861|1042.24125483|28.6703002101|Sunny
DRW|-12.46,130.84,31|2015-12-24T17:32:12Z|-2.4086460803|980.526327784|49.9608073282|Sunny
ADL|-34.92,138.62,48|2015-12-24T17:42:12Z|24.5176227709|996.100518719|76.453962196|Cloudy
JFK|40.71,-74.01,4|2015-12-24T17:52:12Z|23.1705540258|966.320620093|48.204565352|Sunny
JFK|40.71,-74.01,4|2015-12-24T18:02:12Z|12.2184953544|991.643782038|43.3442471919|Sunny
SYD|-33.86,151.21,39|2015-12-24T18:12:12Z|3.85408415509|1085.75637181|61.9146401163|Cloudy
SFO|37.77,-122.41,4|2015-12-24T18:22:12Z|2.91579477779|1038.93862737|67.0538660116|Cloudy
SFO|37.77,-122.41,4|2015-12-24T18:32:12Z|12.6132598268|1078.26673265|37.4405730469|Sunny
SYD|-33.86,151.21,39|2015-12-24T18:42:12Z|22.084310763|1135.21109426|44.9997624767|Cloudy
PEK|39.90,116.40,35|2015-12-24T18:52:12Z|20.0504064815|1014.75373258|50.1981650176|Cloudy
PER|-31.95,115.86,20|2015-12-24T19:02:12Z|13.766225825|1103.20907416|36.8089190331|Sunny
JFK|40.71,-74.01,4|2015-12-24T19:12:12Z|15.3353830253|1082.45857142|63.3317216108|Cloudy
JFK|40.71,-74.01,4|2015-12-24T19:22:12Z|36.9277779184|1028.88209062|61.4557200464|Cloudy
HBA|-42.88,147.32,4|2015-12-24T19:32:12Z|13.6874683805|1053.71984917|35.215591695|Sunny
JFK|40.71,-74.01,4|2015-12-24T19:42:12Z|19.0004954612|1062.40695301|31.0307048167|Sunny
JFK|40.71,-74.01,4|2015-12-24T19:52:12Z|33.6944183981|991.284022738|51.2642211382|Cloudy
TYO|35.68,139.69,11|2015-12-24T20:02:12Z|32.2167534006|1046.53840248|50.7461297542|Cloudy
MEL|-37.83,144.98,7|2015-12-24T20:12:12Z|26.7305109045|1061.39178116|19.3479331099|Sunny
SYD|-33.86,151.21,39|2015-12-24T20:22:12Z|23.5767867582|1080.82278148|43.4595223897|Cloudy
ADL|-34.92,138.62,48|2015-12-24T20:32:12Z|27.8295927599|1030.29653569|48.6767750892|Cloudy
PEK|39.90,116.40,35|2015-12-24T20:42:12Z|20.8363299657|1040.06415675|71.3452629633|Cloudy
SYD|-33.86,151.21,39|2015-12-24T20:52:12Z|27.8522404412|1003.09048728|44.1803576809|Sunny
SYD|-33.86,151.21,39|2015-12-24T21:02:12Z|13.182056212|1133.97986347|72.5646546057|Rain
TYO|35.68,139.69,11|2015-12-24T21:12:12Z|14.9594385709|1023.59139863|50.2862358975|Cloudy
HBA|-42.88,147.32,4|2015-12-24T21:22:12Z|18.4161388437|1019.48442668|37.4407405197|Sunny
TYO|35.68,139.69,11|2015-12-24T21:32:12Z|8.49320671323|1105.01968096|77.9291962357|Rain
PEK|39.90,116.40,35|2015-12-24T21:42:12Z|20.0864664536|1103.72729826|73.2167080242|Rain
TYO|35.68,139.69,11|2015-12-24T21:52:12Z|17.8998903847|1031.87581582|55.5588772523|Cloudy
TYO|35.68,139.69,11|2015-12-24T22:02:12Z|16.3305548102|1006.81760108|55.8942157691|Cloudy
LHR|51.50,-0.12,25|2015-12-24T22:12:12Z|-1.42122824872|1063.71138763|67.3047014709|Cloudy
PEK|39.90,116.40,35|2015-12-24T22:22:12Z|-2.0961437742|1017.40495629|50.9441103254|Cloudy
DRW|-12.46,130.84,31|2015-12-24T22:32:12Z|7.30574668725|1019.74995018|17.9383458015|Sunny
